Fecha,Hora,Día,Mes,Temperatura (°C),Watermark Comercial,Watermark Uni,Riego,,,,,,,,
21/12/2025,10:00,Domingo,Diciembre 2025,33.7,42,39.33,0,,,,,,,,
21/12/2025,11:00,Domingo,Diciembre 2025,34.6,42,39.5,1,,,,,,,,
21/12/2025,12:00,Domingo,Diciembre 2025,35,41.2,38.87,0,,,,,,,,
21/12/2025,13:00,Domingo,Diciembre 2025,35,39.7,38.14,0,,,,,,,,
21/12/2025,14:00,Domingo,Diciembre 2025,33.9,38.84,37.37,0,,,,,,,,
21/12/2025,15:00,Domingo,Diciembre 2025,32.9,39.52,37.78,0,,,,,,,,
21/12/2025,16:00,Domingo,Diciembre 2025,31.1,40.19,38.26,0,,,,,,,,
21/12/2025,17:00,Domingo,Diciembre 2025,29.3,40.7,38.54,0,,,,,,,,
21/12/2025,18:00,Domingo,Diciembre 2025,27.9,40.97,38.65,1,,,,,,,,
21/12/2025,19:00,Domingo,Diciembre 2025,25.9,40.29,37.97,0,,,,,,,,
21/12/2025,20:00,Domingo,Diciembre 2025,24.1,39.49,37.47,0,,,,,,,,
21/12/2025,21:00,Domingo,Diciembre 2025,22.6,38.67,37.16,0,,,,,,,,
21/12/2025,22:00,Domingo,Diciembre 2025,21,37.77,36.48,0,,,,,,,,
21/12/2025,23:00,Domingo,Diciembre 2025,20.4,37.26,36.13,0,,,,,,,,
22/12/2025,00:00,Lunes,Diciembre 2025,20,37.65,36.52,0,,,,,,,,
22/12/2025,01:00,Lunes,Diciembre 2025,20.5,38.39,36.99,0,,,,,,,,
22/12/2025,02:00,Lunes,Diciembre 2025,21.2,39.12,37.45,0,,,,,,,,
22/12/2025,03:00,Lunes,Diciembre 2025,21.9,39.65,37.77,0,,,,,,,,
22/12/2025,04:00,Lunes,Diciembre 2025,23.3,40.02,38.24,0,,,,,,,,
22/12/2025,05:00,Lunes,Diciembre 2025,25.6,40.6,38.52,0,,,,,,,,
22/12/2025,06:00,Lunes,Diciembre 2025,27.3,41.11,38.94,0,,,,,,,,
22/12/2025,07:00,Lunes,Diciembre 2025,29.4,41.47,39.38,0,,,,,,,,
22/12/2025,08:00,Lunes,Diciembre 2025,31.3,42,39.8,0,,,,,,,,
22/12/2025,09:00,Lunes,Diciembre 2025,33.1,42,40,0,,,,,,,,
22/12/2025,10:00,Lunes,Diciembre 2025,33.6,42,40,0,,,,,,,,
22/12/2025,11:00,Lunes,Diciembre 2025,35,42,40,1,,,,,,,,
22/12/2025,12:00,Lunes,Diciembre 2025,35,40.81,39.08,0,,,,,,,,
22/12/2025,13:00,Lunes,Diciembre 2025,34.9,39.64,38.25,0,,,,,,,,
22/12/2025,14:00,Lunes,Diciembre 2025,33.6,38.41,37.61,0,,,,,,,,
22/12/2025,15:00,Lunes,Diciembre 2025,32.8,39.1,37.85,0,,,,,,,,
22/12/2025,16:00,Lunes,Diciembre 2025,31.4,39.76,38.29,0,,,,,,,,
22/12/2025,17:00,Lunes,Diciembre 2025,29.7,40.21,38.77,0,,,,,,,,
22/12/2025,18:00,Lunes,Diciembre 2025,27.6,40.42,38.84,1,,,,,,,,
22/12/2025,19:00,Lunes,Diciembre 2025,25.1,39.82,38.36,0,,,,,,,,
22/12/2025,20:00,Lunes,Diciembre 2025,24.2,39.07,37.96,0,,,,,,,,
22/12/2025,21:00,Lunes,Diciembre 2025,22.6,38.34,37.42,0,,,,,,,,
22/12/2025,22:00,Lunes,Diciembre 2025,21.2,37.7,36.79,0,,,,,,,,
22/12/2025,23:00,Lunes,Diciembre 2025,20,37.22,36.16,0,,,,,,,,
23/12/2025,00:00,Martes,Diciembre 2025,20,37.89,36.66,0,,,,,,,,
23/12/2025,01:00,Martes,Diciembre 2025,20.6,38.61,37.21,0,,,,,,,,
23/12/2025,02:00,Martes,Diciembre 2025,21,39.18,37.51,0,,,,,,,,
23/12/2025,03:00,Martes,Diciembre 2025,21.8,39.57,37.97,0,,,,,,,,
23/12/2025,04:00,Martes,Diciembre 2025,23.7,40.05,38.21,0,,,,,,,,
23/12/2025,05:00,Martes,Diciembre 2025,25.7,40.44,38.63,0,,,,,,,,
23/12/2025,06:00,Martes,Diciembre 2025,27.9,40.92,38.99,0,,,,,,,,
23/12/2025,07:00,Martes,Diciembre 2025,29.6,41.39,39.39,0,,,,,,,,
23/12/2025,08:00,Martes,Diciembre 2025,31.3,41.89,39.7,0,,,,,,,,
23/12/2025,09:00,Martes,Diciembre 2025,32.7,42,39.99,0,,,,,,,,
23/12/2025,10:00,Martes,Diciembre 2025,33.7,42,40,0,,,,,,,,
23/12/2025,11:00,Martes,Diciembre 2025,35,42,40,1,,,,,,,,
23/12/2025,12:00,Martes,Diciembre 2025,35,40.82,39.05,0,,,,,,,,
23/12/2025,13:00,Martes,Diciembre 2025,34.5,39.71,37.97,0,,,,,,,,
23/12/2025,14:00,Martes,Diciembre 2025,34.1,38.8,37.38,0,,,,,,,,
23/12/2025,15:00,Martes,Diciembre 2025,32.4,39.31,37.65,0,,,,,,,,
23/12/2025,16:00,Martes,Diciembre 2025,31.6,39.65,37.88,0,,,,,,,,
23/12/2025,17:00,Martes,Diciembre 2025,29,40.15,38.09,0,,,,,,,,
23/12/2025,18:00,Martes,Diciembre 2025,27.6,40.33,38.22,1,,,,,,,,
23/12/2025,19:00,Martes,Diciembre 2025,26,39.71,37.74,0,,,,,,,,
23/12/2025,20:00,Martes,Diciembre 2025,24.2,39.04,37.35,0,,,,,,,,
23/12/2025,21:00,Martes,Diciembre 2025,22.1,38.25,36.96,0,,,,,,,,
23/12/2025,22:00,Martes,Diciembre 2025,21.2,37.5,36.45,0,,,,,,,,
23/12/2025,23:00,Martes,Diciembre 2025,20.3,36.8,35.95,0,,,,,,,,
24/12/2025,00:00,Miércoles,Diciembre 2025,20.2,37.49,36.43,0,,,,,,,,
24/12/2025,01:00,Miércoles,Diciembre 2025,20.4,37.9,36.81,0,,,,,,,,
24/12/2025,02:00,Miércoles,Diciembre 2025,21,38.32,37.34,0,,,,,,,,
24/12/2025,03:00,Miércoles,Diciembre 2025,22.4,39.06,37.8,0,,,,,,,,
24/12/2025,04:00,Miércoles,Diciembre 2025,23.7,39.51,38.08,0,,,,,,,,
24/12/2025,05:00,Miércoles,Diciembre 2025,25.5,39.93,38.41,0,,,,,,,,
24/12/2025,06:00,Miércoles,Diciembre 2025,27,40.36,38.92,0,,,,,,,,
24/12/2025,07:00,Miércoles,Diciembre 2025,29.3,40.9,39.28,0,,,,,,,,
24/12/2025,08:00,Miércoles,Diciembre 2025,30.8,41.64,39.6,0,,,,,,,,
24/12/2025,09:00,Miércoles,Diciembre 2025,33,42,40,0,,,,,,,,
24/12/2025,10:00,Miércoles,Diciembre 2025,34.3,42,40,0,,,,,,,,
24/12/2025,11:00,Miércoles,Diciembre 2025,34.4,42,40,1,,,,,,,,
24/12/2025,12:00,Miércoles,Diciembre 2025,35,41.08,39.16,0,,,,,,,,
24/12/2025,13:00,Miércoles,Diciembre 2025,34.6,40.22,38.32,0,,,,,,,,
24/12/2025,14:00,Miércoles,Diciembre 2025,33.8,39.33,37.46,0,,,,,,,,
24/12/2025,15:00,Miércoles,Diciembre 2025,32.8,39.87,37.81,0,,,,,,,,
24/12/2025,16:00,Miércoles,Diciembre 2025,30.9,40.24,38.04,0,,,,,,,,
24/12/2025,17:00,Miércoles,Diciembre 2025,29.6,40.62,38.29,0,,,,,,,,
24/12/2025,18:00,Miércoles,Diciembre 2025,27.4,40.86,38.36,1,,,,,,,,
24/12/2025,19:00,Miércoles,Diciembre 2025,25.3,40.37,37.95,0,,,,,,,,
24/12/2025,20:00,Miércoles,Diciembre 2025,23.7,39.71,37.33,0,,,,,,,,
24/12/2025,21:00,Miércoles,Diciembre 2025,21.9,39.22,36.64,0,,,,,,,,
24/12/2025,22:00,Miércoles,Diciembre 2025,20.5,38.61,36.01,0,,,,,,,,
24/12/2025,23:00,Miércoles,Diciembre 2025,20.4,37.73,35.54,0,,,,,,,,
25/12/2025,00:00,Jueves,Diciembre 2025,20,38.18,35.8,0,,,,,,,,
25/12/2025,01:00,Jueves,Diciembre 2025,20.7,38.77,36.2,0,,,,,,,,
25/12/2025,02:00,Jueves,Diciembre 2025,20.5,39.41,36.63,0,,,,,,,,
25/12/2025,03:00,Jueves,Diciembre 2025,22,39.8,36.99,0,,,,,,,,
25/12/2025,04:00,Jueves,Diciembre 2025,24.2,40.49,37.24,0,,,,,,,,
25/12/2025,05:00,Jueves,Diciembre 2025,25.9,41.08,37.72,0,,,,,,,,
25/12/2025,06:00,Jueves,Diciembre 2025,27.8,41.51,38.15,0,,,,,,,,
25/12/2025,07:00,Jueves,Diciembre 2025,29.2,42,38.47,0,,,,,,,,
25/12/2025,08:00,Jueves,Diciembre 2025,31.2,42,38.75,0,,,,,,,,
25/12/2025,09:00,Jueves,Diciembre 2025,32.7,42,39.03,0,,,,,,,,
25/12/2025,10:00,Jueves,Diciembre 2025,34.4,42,39.37,0,,,,,,,,
25/12/2025,11:00,Jueves,Diciembre 2025,34.4,42,39.49,1,,,,,,,,
25/12/2025,12:00,Jueves,Diciembre 2025,35,40.53,38.84,0,,,,,,,,
25/12/2025,13:00,Jueves,Diciembre 2025,34.7,39.11,37.98,0,,,,,,,,
25/12/2025,14:00,Jueves,Diciembre 2025,33.6,38.03,37.36,0,,,,,,,,
25/12/2025,15:00,Jueves,Diciembre 2025,33.2,38.64,37.75,0,,,,,,,,
25/12/2025,16:00,Jueves,Diciembre 2025,31.3,39.09,37.97,0,,,,,,,,
25/12/2025,17:00,Jueves,Diciembre 2025,29.5,39.48,38.41,0,,,,,,,,
25/12/2025,18:00,Jueves,Diciembre 2025,27.8,39.66,38.55,1,,,,,,,,
25/12/2025,19:00,Jueves,Diciembre 2025,25.8,39.14,38.12,0,,,,,,,,
25/12/2025,20:00,Jueves,Diciembre 2025,23.3,38.31,37.62,0,,,,,,,,
25/12/2025,21:00,Jueves,Diciembre 2025,21.9,37.84,37.03,0,,,,,,,,
25/12/2025,22:00,Jueves,Diciembre 2025,21.4,37.14,36.4,0,,,,,,,,
25/12/2025,23:00,Jueves,Diciembre 2025,20.5,36.63,35.94,0,,,,,,,,
26/12/2025,00:00,Viernes,Diciembre 2025,20,36.99,36.36,0,,,,,,,,
26/12/2025,01:00,Viernes,Diciembre 2025,20.4,37.46,36.69,0,,,,,,,,
26/12/2025,02:00,Viernes,Diciembre 2025,20.7,38.07,36.98,0,,,,,,,,
26/12/2025,03:00,Viernes,Diciembre 2025,22.6,38.59,37.31,0,,,,,,,,
26/12/2025,04:00,Viernes,Diciembre 2025,23.5,39.22,37.77,0,,,,,,,,
26/12/2025,05:00,Viernes,Diciembre 2025,25.5,39.88,38.14,0,,,,,,,,
26/12/2025,06:00,Viernes,Diciembre 2025,27.4,40.45,38.43,0,,,,,,,,
26/12/2025,07:00,Viernes,Diciembre 2025,29.2,40.94,38.88,0,,,,,,,,
26/12/2025,08:00,Viernes,Diciembre 2025,31.5,41.63,39.31,0,,,,,,,,
26/12/2025,09:00,Viernes,Diciembre 2025,33.1,42,39.75,0,,,,,,,,
26/12/2025,10:00,Viernes,Diciembre 2025,33.7,42,40,0,,,,,,,,
26/12/2025,11:00,Viernes,Diciembre 2025,34.6,42,40,1,,,,,,,,
26/12/2025,12:00,Viernes,Diciembre 2025,35,40.61,39.48,0,,,,,,,,
26/12/2025,13:00,Viernes,Diciembre 2025,34.2,39.18,38.38,0,,,,,,,,
26/12/2025,14:00,Viernes,Diciembre 2025,34.4,37.98,37.22,0,,,,,,,,
26/12/2025,15:00,Viernes,Diciembre 2025,32.5,38.31,37.43,0,,,,,,,,
26/12/2025,16:00,Viernes,Diciembre 2025,31.1,39.01,37.82,0,,,,,,,,
26/12/2025,17:00,Viernes,Diciembre 2025,29.5,39.59,38.2,0,,,,,,,,
26/12/2025,18:00,Viernes,Diciembre 2025,27.9,39.86,38.34,1,,,,,,,,
26/12/2025,19:00,Viernes,Diciembre 2025,25.5,39.06,37.91,0,,,,,,,,
26/12/2025,20:00,Viernes,Diciembre 2025,24.1,38.3,37.22,0,,,,,,,,
26/12/2025,21:00,Viernes,Diciembre 2025,22.3,37.66,36.61,0,,,,,,,,
26/12/2025,22:00,Viernes,Diciembre 2025,20.7,36.78,36.01,0,,,,,,,,
26/12/2025,23:00,Viernes,Diciembre 2025,20,35.95,35.71,0,,,,,,,,
27/12/2025,00:00,Sábado,Diciembre 2025,20.3,36.45,36.04,0,,,,,,,,
27/12/2025,01:00,Sábado,Diciembre 2025,20.3,37,36.5,0,,,,,,,,
27/12/2025,02:00,Sábado,Diciembre 2025,20.6,37.39,36.8,0,,,,,,,,
27/12/2025,03:00,Sábado,Diciembre 2025,22.5,38.1,37.12,0,,,,,,,,
27/12/2025,04:00,Sábado,Diciembre 2025,24.2,38.57,37.54,0,,,,,,,,
27/12/2025,05:00,Sábado,Diciembre 2025,25.3,39.29,37.94,0,,,,,,,,
27/12/2025,06:00,Sábado,Diciembre 2025,27.3,39.8,38.17,0,,,,,,,,
27/12/2025,07:00,Sábado,Diciembre 2025,29,40.27,38.71,0,,,,,,,,
27/12/2025,08:00,Sábado,Diciembre 2025,31.6,41,39.21,0,,,,,,,,
27/12/2025,09:00,Sábado,Diciembre 2025,33.1,41.58,39.66,0,,,,,,,,
27/12/2025,10:00,Sábado,Diciembre 2025,34.5,42,40,0,,,,,,,,
27/12/2025,11:00,Sábado,Diciembre 2025,35,42,40,1,,,,,,,,
27/12/2025,12:00,Sábado,Diciembre 2025,35,40.91,38.82,0,,,,,,,,
27/12/2025,13:00,Sábado,Diciembre 2025,34.4,39.46,38.06,0,,,,,,,,
27/12/2025,14:00,Sábado,Diciembre 2025,34.5,38.43,37.02,0,,,,,,,,
27/12/2025,15:00,Sábado,Diciembre 2025,32.6,39.11,37.38,0,,,,,,,,
27/12/2025,16:00,Sábado,Diciembre 2025,30.8,39.75,37.65,0,,,,,,,,
27/12/2025,17:00,Sábado,Diciembre 2025,29,40.32,38.1,0,,,,,,,,
27/12/2025,18:00,Sábado,Diciembre 2025,27.1,40.6,38.22,1,,,,,,,,
27/12/2025,19:00,Sábado,Diciembre 2025,25.4,40.15,37.63,0,,,,,,,,
27/12/2025,20:00,Sábado,Diciembre 2025,24.2,39.59,37.29,0,,,,,,,,
27/12/2025,21:00,Sábado,Diciembre 2025,22.2,38.79,36.89,0,,,,,,,,
27/12/2025,22:00,Sábado,Diciembre 2025,21.4,37.99,36.27,0,,,,,,,,
27/12/2025,23:00,Sábado,Diciembre 2025,20,37.4,35.63,0,,,,,,,,
28/12/2025,00:00,Domingo,Diciembre 2025,20,38.12,36.07,0,,,,,,,,
28/12/2025,01:00,Domingo,Diciembre 2025,20.4,38.72,36.53,0,,,,,,,,
28/12/2025,02:00,Domingo,Diciembre 2025,21,39.08,36.9,0,,,,,,,,
28/12/2025,03:00,Domingo,Diciembre 2025,22.3,39.63,37.45,0,,,,,,,,
28/12/2025,04:00,Domingo,Diciembre 2025,24.1,40.33,37.82,0,,,,,,,,
28/12/2025,05:00,Domingo,Diciembre 2025,26,41.05,38.12,0,,,,,,,,
28/12/2025,06:00,Domingo,Diciembre 2025,27.2,41.63,38.34,0,,,,,,,,
28/12/2025,07:00,Domingo,Diciembre 2025,29.7,42,38.73,0,,,,,,,,
28/12/2025,08:00,Domingo,Diciembre 2025,31.3,42,39.17,0,,,,,,,,
28/12/2025,09:00,Domingo,Diciembre 2025,32.5,42,39.61,0,,,,,,,,
28/12/2025,10:00,Domingo,Diciembre 2025,34,42,39.81,0,,,,,,,,
28/12/2025,11:00,Domingo,Diciembre 2025,34.5,42,39.91,1,,,,,,,,
28/12/2025,12:00,Domingo,Diciembre 2025,35,40.68,39.1,0,,,,,,,,
28/12/2025,13:00,Domingo,Diciembre 2025,34.5,39.51,38.33,0,,,,,,,,
28/12/2025,14:00,Domingo,Diciembre 2025,33.9,38.36,37.27,0,,,,,,,,
28/12/2025,15:00,Domingo,Diciembre 2025,33,38.81,37.73,0,,,,,,,,
28/12/2025,16:00,Domingo,Diciembre 2025,31,39.18,37.97,0,,,,,,,,
28/12/2025,17:00,Domingo,Diciembre 2025,29.5,39.57,38.2,0,,,,,,,,
28/12/2025,18:00,Domingo,Diciembre 2025,27.3,39.72,38.31,1,,,,,,,,
28/12/2025,19:00,Domingo,Diciembre 2025,25.4,38.89,38,0,,,,,,,,
28/12/2025,20:00,Domingo,Diciembre 2025,23.4,38.4,37.37,0,,,,,,,,
28/12/2025,21:00,Domingo,Diciembre 2025,22.2,37.99,37.01,0,,,,,,,,
28/12/2025,22:00,Domingo,Diciembre 2025,21,37.45,36.62,0,,,,,,,,
28/12/2025,23:00,Domingo,Diciembre 2025,20.1,36.84,36.15,0,,,,,,,,
29/12/2025,00:00,Lunes,Diciembre 2025,20,37.46,36.37,0,,,,,,,,
29/12/2025,01:00,Lunes,Diciembre 2025,20.6,38,36.79,0,,,,,,,,
29/12/2025,02:00,Lunes,Diciembre 2025,21,38.49,37.12,0,,,,,,,,
29/12/2025,03:00,Lunes,Diciembre 2025,22.3,39.21,37.41,0,,,,,,,,
29/12/2025,04:00,Lunes,Diciembre 2025,23.3,39.61,37.91,0,,,,,,,,
29/12/2025,05:00,Lunes,Diciembre 2025,26,40.04,38.31,0,,,,,,,,
29/12/2025,06:00,Lunes,Diciembre 2025,27.6,40.46,38.79,0,,,,,,,,
29/12/2025,07:00,Lunes,Diciembre 2025,29.3,41.08,39.16,0,,,,,,,,
29/12/2025,08:00,Lunes,Diciembre 2025,29.3,41.78,39.49,0,,,,,,,,
29/12/2025,09:00,Lunes,Diciembre 2025,31.9,42,39.74,0,,,,,,,,
29/12/2025,10:00,Lunes,Diciembre 2025,33.9,42,40,0,,,,,,,,
29/12/2025,11:00,Lunes,Diciembre 2025,34.9,42,40,1,,,,,,,,
29/12/2025,12:00,Lunes,Diciembre 2025,34.6,40.61,38.96,0,,,,,,,,
29/12/2025,13:00,Lunes,Diciembre 2025,34.6,39.32,37.95,0,,,,,,,,
29/12/2025,14:00,Lunes,Diciembre 2025,34.1,38.01,37.06,0,,,,,,,,
29/12/2025,15:00,Lunes,Diciembre 2025,33.2,38.45,37.43,0,,,,,,,,
29/12/2025,16:00,Lunes,Diciembre 2025,31.7,38.92,37.69,0,,,,,,,,
29/12/2025,17:00,Lunes,Diciembre 2025,29,39.51,38.09,0,,,,,,,,
29/12/2025,18:00,Lunes,Diciembre 2025,27.9,39.75,38.15,1,,,,,,,,
29/12/2025,19:00,Lunes,Diciembre 2025,25.2,38.9,37.48,0,,,,,,,,
29/12/2025,20:00,Lunes,Diciembre 2025,24.1,38.28,36.79,0,,,,,,,,
29/12/2025,21:00,Lunes,Diciembre 2025,22.1,37.76,36.12,0,,,,,,,,
29/12/2025,22:00,Lunes,Diciembre 2025,20.8,36.94,35.68,0,,,,,,,,
29/12/2025,23:00,Lunes,Diciembre 2025,20.6,36.19,35.08,0,,,,,,,,
30/12/2025,00:00,Martes,Diciembre 2025,20,36.79,35.33,0,,,,,,,,
30/12/2025,01:00,Martes,Diciembre 2025,20.6,37.15,35.76,0,,,,,,,,
30/12/2025,02:00,Martes,Diciembre 2025,21.4,37.63,36.13,0,,,,,,,,
30/12/2025,03:00,Martes,Diciembre 2025,22.7,38.2,36.42,0,,,,,,,,
30/12/2025,04:00,Martes,Diciembre 2025,23.7,38.94,36.86,0,,,,,,,,
30/12/2025,05:00,Martes,Diciembre 2025,25.2,39.53,37.29,0,,,,,,,,
30/12/2025,06:00,Martes,Diciembre 2025,27.6,40.1,37.67,0,,,,,,,,
30/12/2025,07:00,Martes,Diciembre 2025,29.6,40.57,37.99,0,,,,,,,,
30/12/2025,08:00,Martes,Diciembre 2025,31.3,41.25,38.35,0,,,,,,,,
30/12/2025,09:00,Martes,Diciembre 2025,32.7,41.7,38.65,0,,,,,,,,
30/12/2025,10:00,Martes,Diciembre 2025,33.5,42,39.15,0,,,,,,,,
30/12/2025,11:00,Martes,Diciembre 2025,34.6,42,39.2,1,,,,,,,,
30/12/2025,12:00,Martes,Diciembre 2025,35,41.16,38.33,0,,,,,,,,
30/12/2025,13:00,Martes,Diciembre 2025,34.3,39.96,37.34,0,,,,,,,,
30/12/2025,14:00,Martes,Diciembre 2025,33.7,38.47,36.4,0,,,,,,,,
30/12/2025,15:00,Martes,Diciembre 2025,32.7,38.99,36.72,0,,,,,,,,
30/12/2025,16:00,Martes,Diciembre 2025,30.9,39.59,37.04,0,,,,,,,,
30/12/2025,17:00,Martes,Diciembre 2025,29.3,39.99,37.36,0,,,,,,,,
30/12/2025,18:00,Martes,Diciembre 2025,27.2,40.25,37.55,1,,,,,,,,
30/12/2025,19:00,Martes,Diciembre 2025,25.9,39.69,36.96,0,,,,,,,,
30/12/2025,20:00,Martes,Diciembre 2025,24,39.19,36.43,0,,,,,,,,
30/12/2025,21:00,Martes,Diciembre 2025,22.6,38.38,35.84,0,,,,,,,,
30/12/2025,22:00,Martes,Diciembre 2025,21.1,37.79,35.25,0,,,,,,,,
30/12/2025,23:00,Martes,Diciembre 2025,20.4,36.99,34.56,0,,,,,,,,
31/12/2025,00:00,Miércoles,Diciembre 2025,20,37.55,34.83,0,,,,,,,,
31/12/2025,01:00,Miércoles,Diciembre 2025,20,38.01,35.28,0,,,,,,,,
31/12/2025,02:00,Miércoles,Diciembre 2025,21.2,38.45,35.53,0,,,,,,,,
31/12/2025,03:00,Miércoles,Diciembre 2025,22.2,38.94,35.84,0,,,,,,,,
31/12/2025,04:00,Miércoles,Diciembre 2025,24,39.69,36.2,0,,,,,,,,
31/12/2025,05:00,Miércoles,Diciembre 2025,25.9,40.17,36.69,0,,,,,,,,
31/12/2025,06:00,Miércoles,Diciembre 2025,28,40.54,37.17,0,,,,,,,,
31/12/2025,07:00,Miércoles,Diciembre 2025,29,41.08,37.43,0,,,,,,,,
31/12/2025,08:00,Miércoles,Diciembre 2025,31.6,41.76,37.92,0,,,,,,,,
31/12/2025,09:00,Miércoles,Diciembre 2025,32.4,42,38.21,0,,,,,,,,
31/12/2025,10:00,Miércoles,Diciembre 2025,34.3,42,38.67,0,,,,,,,,
31/12/2025,11:00,Miércoles,Diciembre 2025,34.3,42,38.83,1,,,,,,,,
31/12/2025,12:00,Miércoles,Diciembre 2025,35,41.19,37.97,0,,,,,,,,
31/12/2025,13:00,Miércoles,Diciembre 2025,34.9,39.91,36.99,0,,,,,,,,
31/12/2025,14:00,Miércoles,Diciembre 2025,34.1,38.44,36.45,0,,,,,,,,
31/12/2025,15:00,Miércoles,Diciembre 2025,32.8,38.84,36.84,0,,,,,,,,
31/12/2025,16:00,Miércoles,Diciembre 2025,30.9,39.49,37.3,0,,,,,,,,
31/12/2025,17:00,Miércoles,Diciembre 2025,29.2,39.84,37.69,0,,,,,,,,
31/12/2025,18:00,Miércoles,Diciembre 2025,27.3,39.97,37.78,1,,,,,,,,
31/12/2025,19:00,Miércoles,Diciembre 2025,25.2,39.47,37.08,0,,,,,,,,
31/12/2025,20:00,Miércoles,Diciembre 2025,23.3,38.96,36.57,0,,,,,,,,
31/12/2025,21:00,Miércoles,Diciembre 2025,22.3,38.24,35.91,0,,,,,,,,
31/12/2025,22:00,Miércoles,Diciembre 2025,20.7,37.39,35.46,0,,,,,,,,
31/12/2025,23:00,Miércoles,Diciembre 2025,20.7,36.99,35.01,0,,,,,,,,
01/01/2026,00:00,Jueves,Enero 2026,20,37.59,35.45,0,,,,,,,,
01/01/2026,01:00,Jueves,Enero 2026,20.5,37.99,35.73,0,,,,,,,,
01/01/2026,02:00,Jueves,Enero 2026,21.5,38.66,36.2,0,,,,,,,,
01/01/2026,03:00,Jueves,Enero 2026,22.5,39.19,36.47,0,,,,,,,,
01/01/2026,04:00,Jueves,Enero 2026,23.9,39.68,36.71,0,,,,,,,,
01/01/2026,05:00,Jueves,Enero 2026,26,40.22,37.07,0,,,,,,,,
01/01/2026,06:00,Jueves,Enero 2026,27.3,40.85,37.33,0,,,,,,,,
01/01/2026,07:00,Jueves,Enero 2026,29.1,41.34,37.79,0,,,,,,,,
01/01/2026,08:00,Jueves,Enero 2026,31,42,38.31,0,,,,,,,,
01/01/2026,09:00,Jueves,Enero 2026,32.9,42,38.56,0,,,,,,,,
01/01/2026,10:00,Jueves,Enero 2026,33.8,42,38.89,0,,,,,,,,
01/01/2026,11:00,Jueves,Enero 2026,34.2,42,39,1,,,,,,,,
01/01/2026,12:00,Jueves,Enero 2026,34.7,40.51,38.4,0,,,,,,,,
01/01/2026,13:00,Jueves,Enero 2026,35,39.18,37.7,0,,,,,,,,
01/01/2026,14:00,Jueves,Enero 2026,34.2,38.06,36.77,0,,,,,,,,
01/01/2026,15:00,Jueves,Enero 2026,32.8,38.56,37.14,0,,,,,,,,
01/01/2026,16:00,Jueves,Enero 2026,31.4,38.99,37.53,0,,,,,,,,
01/01/2026,17:00,Jueves,Enero 2026,29.1,39.49,37.75,0,,,,,,,,
01/01/2026,18:00,Jueves,Enero 2026,27.8,39.62,37.93,1,,,,,,,,
01/01/2026,19:00,Jueves,Enero 2026,25.3,38.96,37.27,0,,,,,,,,
01/01/2026,20:00,Jueves,Enero 2026,23.8,38.48,36.84,0,,,,,,,,
01/01/2026,21:00,Jueves,Enero 2026,22.2,37.93,36.24,0,,,,,,,,
01/01/2026,22:00,Jueves,Enero 2026,20.9,37.34,35.57,0,,,,,,,,
01/01/2026,23:00,Jueves,Enero 2026,20.7,36.54,35.06,0,,,,,,,,
02/01/2026,00:00,Viernes,Enero 2026,20.4,36.92,35.54,0,,,,,,,,
02/01/2026,01:00,Viernes,Enero 2026,20,37.49,36.07,0,,,,,,,,
02/01/2026,02:00,Viernes,Enero 2026,20.9,37.99,36.52,0,,,,,,,,
02/01/2026,03:00,Viernes,Enero 2026,22.5,38.45,36.73,0,,,,,,,,
02/01/2026,04:00,Viernes,Enero 2026,23.3,38.92,37.26,0,,,,,,,,
02/01/2026,05:00,Viernes,Enero 2026,26,39.31,37.72,0,,,,,,,,
02/01/2026,06:00,Viernes,Enero 2026,27.5,39.73,38.1,0,,,,,,,,
02/01/2026,07:00,Viernes,Enero 2026,29.2,40.34,38.37,0,,,,,,,,
02/01/2026,08:00,Viernes,Enero 2026,31.5,40.85,38.6,0,,,,,,,,
02/01/2026,09:00,Viernes,Enero 2026,32.9,41.34,38.96,0,,,,,,,,
02/01/2026,10:00,Viernes,Enero 2026,34.2,42,39.22,0,,,,,,,,
02/01/2026,11:00,Viernes,Enero 2026,34.4,42,39.32,1,,,,,,,,
02/01/2026,12:00,Viernes,Enero 2026,34.7,41.2,38.43,0,,,,,,,,
02/01/2026,13:00,Viernes,Enero 2026,34.6,39.92,37.93,0,,,,,,,,
02/01/2026,14:00,Viernes,Enero 2026,33.8,38.68,37.26,0,,,,,,,,
02/01/2026,15:00,Viernes,Enero 2026,32.7,39.27,37.64,0,,,,,,,,
02/01/2026,16:00,Viernes,Enero 2026,31.3,39.66,38.07,0,,,,,,,,
02/01/2026,17:00,Viernes,Enero 2026,29.9,40.06,38.56,0,,,,,,,,
02/01/2026,18:00,Viernes,Enero 2026,27.4,40.24,38.72,1,,,,,,,,
02/01/2026,19:00,Viernes,Enero 2026,26,39.63,38.23,0,,,,,,,,
02/01/2026,20:00,Viernes,Enero 2026,24.2,38.89,37.65,0,,,,,,,,
02/01/2026,21:00,Viernes,Enero 2026,21.9,38.41,36.96,0,,,,,,,,
02/01/2026,22:00,Viernes,Enero 2026,21.3,37.86,36.37,0,,,,,,,,
02/01/2026,23:00,Viernes,Enero 2026,20.3,37.24,36.04,0,,,,,,,,
03/01/2026,00:00,Sábado,Enero 2026,20,37.6,36.36,0,,,,,,,,
